transaction_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales_amount,cost_amount,profit,payment_method,region_id
TXN-155682,ORD-27105,2025-12-04,CUST-10314,PRD-1095,1,509.0,0.1,458.1,355.58,102.52,Cash on Delivery,REG-04
TXN-155683,ORD-27105,2025-12-04,CUST-10314,PRD-1547,4,130.0,0.1,468.0,262.72,205.28,Cash on Delivery,REG-04
TXN-155684,ORD-27105,2025-12-04,CUST-10314,PRD-1214,1,799.0,0.05,759.05,349.84,409.21,Cash on Delivery,REG-04
TXN-155685,ORD-27105,2025-12-04,CUST-10314,PRD-1175,1,359.0,0.0,359.0,242.78,116.22,Cash on Delivery,REG-04
TXN-155686,ORD-27106,2025-03-13,CUST-10315,PRD-1217,1,509.0,0.1,458.1,242.41,215.69,Credit Card,REG-04
TXN-155687,ORD-27106,2025-03-13,CUST-10315,PRD-1085,1,1069.0,0.05,1015.55,769.8,245.75,Credit Card,REG-04
TXN-155688,ORD-27106,2025-03-13,CUST-10315,PRD-1060,2,649.0,0.15,1103.3,850.58,252.72,Credit Card,REG-04
TXN-155689,ORD-27107,2025-08-26,CUST-10315,PRD-1659,1,249.0,0.05,236.55,123.45,113.1,Debit Card,REG-04
TXN-155690,ORD-27107,2025-08-26,CUST-10315,PRD-2104,1,560.0,0.0,560.0,372.63,187.37,Debit Card,REG-04
TXN-155691,ORD-27107,2025-08-26,CUST-10315,PRD-1715,1,1080.0,0.05,1026.0,612.26,413.74,Debit Card,REG-04
TXN-155692,ORD-27108,2025-11-03,CUST-10316,PRD-1278,1,979.0,0.0,979.0,499.8,479.2,Debit Card,REG-01
TXN-155693,ORD-27108,2025-11-03,CUST-10316,PRD-1301,1,1009.0,0.0,1009.0,435.24,573.76,Debit Card,REG-01
TXN-155694,ORD-27109,2025-02-07,CUST-10317,PRD-1528,1,290.0,0.05,275.5,141.38,134.12,Debit Card,REG-01
TXN-155695,ORD-27109,2025-02-07,CUST-10317,PRD-1985,3,310.0,0.15,790.5,637.14,153.36,Debit Card,REG-01
TXN-155696,ORD-27110,2025-04-16,CUST-10317,PRD-1172,1,929.0,0.0,929.0,620.44,308.56,Debit Card,REG-01
TXN-155697,ORD-27110,2025-04-16,CUST-10317,PRD-1444,1,510.0,0.0,510.0,249.46,260.54,Debit Card,REG-01
TXN-155698,ORD-27110,2025-04-16,CUST-10317,PRD-1478,1,630.0,0.05,598.5,252.28,346.22,Debit Card,REG-01
TXN-155699,ORD-27111,2025-07-14,CUST-10317,PRD-2086,1,220.0,0.05,209.0,126.27,82.73,Net Banking,REG-01
TXN-155700,ORD-27111,2025-07-14,CUST-10317,PRD-1522,1,540.0,0.1,486.0,280.09,205.91,Net Banking,REG-01
TXN-155701,ORD-27112,2025-08-09,CUST-10317,PRD-1854,2,210.0,0.0,420.0,234.0,186.0,Cash on Delivery,REG-01
TXN-155702,ORD-27112,2025-08-09,CUST-10317,PRD-1075,1,389.0,0.0,389.0,257.92,131.08,Cash on Delivery,REG-01
TXN-155703,ORD-27112,2025-08-09,CUST-10317,PRD-1293,3,199.0,0.05,567.15,288.66,278.49,Cash on Delivery,REG-01
TXN-155704,ORD-27112,2025-08-09,CUST-10317,PRD-1613,3,319.0,0.0,957.0,593.88,363.12,Cash on Delivery,REG-01
TXN-155705,ORD-27112,2025-08-09,CUST-10317,PRD-1700,1,1090.0,0.15,926.5,712.08,214.42,Cash on Delivery,REG-01
TXN-155706,ORD-27112,2025-08-09,CUST-10317,PRD-2011,1,230.0,0.05,218.5,148.85,69.65,Cash on Delivery,REG-01
TXN-155707,ORD-27113,2025-08-10,CUST-10317,PRD-1586,1,789.0,0.05,749.55,433.11,316.44,Credit Card,REG-01
TXN-155708,ORD-27113,2025-08-10,CUST-10317,PRD-1256,2,809.0,0.05,1537.1,827.24,709.86,Credit Card,REG-01
TXN-155709,ORD-27113,2025-08-10,CUST-10317,PRD-1525,1,670.0,0.1,603.0,383.75,219.25,Credit Card,REG-01
TXN-155710,ORD-27113,2025-08-10,CUST-10317,PRD-1749,1,1190.0,0.0,1190.0,658.41,531.59,Credit Card,REG-01
TXN-155711,ORD-27114,2025-11-20,CUST-10317,PRD-1860,1,320.0,0.0,320.0,153.93,166.07,Credit Card,REG-01
TXN-155712,ORD-27114,2025-11-20,CUST-10317,PRD-2111,2,500.0,0.1,900.0,564.7,335.3,Credit Card,REG-01
TXN-155713,ORD-27114,2025-11-20,CUST-10317,PRD-1162,1,2159.0,0.0,2159.0,1467.77,691.23,Credit Card,REG-01
TXN-155714,ORD-27115,2024-02-28,CUST-10318,PRD-1677,1,1309.0,0.1,1178.1,760.9,417.2,Credit Card,REG-03
TXN-155715,ORD-27115,2024-02-28,CUST-10318,PRD-1170,1,639.0,0.1,575.1,449.69,125.41,Credit Card,REG-03
TXN-155716,ORD-27115,2024-02-28,CUST-10318,PRD-1284,2,599.0,0.1,1078.2,583.8,494.4,Credit Card,REG-03
TXN-155717,ORD-27116,2024-06-13,CUST-10318,PRD-1121,2,629.0,0.05,1195.1,834.2,360.9,UPI,REG-03
TXN-155718,ORD-27116,2024-06-13,CUST-10318,PRD-1842,1,310.0,0.0,310.0,158.41,151.59,UPI,REG-03
TXN-155719,ORD-27117,2024-11-06,CUST-10319,PRD-2057,1,490.0,0.0,490.0,238.94,251.06,Credit Card,REG-04
TXN-155720,ORD-27117,2024-11-06,CUST-10319,PRD-1026,1,1769.0,0.0,1769.0,1148.88,620.12,Credit Card,REG-04
TXN-155721,ORD-27117,2024-11-06,CUST-10319,PRD-1907,1,520.0,0.0,520.0,315.75,204.25,Credit Card,REG-04
TXN-155722,ORD-27118,2025-05-21,CUST-10320,PRD-1209,1,499.0,0.05,474.05,267.36,206.69,Net Banking,REG-03
TXN-155723,ORD-27118,2025-05-21,CUST-10320,PRD-1465,1,460.0,0.1,414.0,305.82,108.18,Net Banking,REG-03
TXN-155724,ORD-27119,2025-09-08,CUST-10320,PRD-1804,2,440.0,0.05,836.0,482.16,353.84,UPI,REG-03
TXN-155725,ORD-27119,2025-09-08,CUST-10320,PRD-1488,1,660.0,0.0,660.0,294.3,365.7,UPI,REG-03
TXN-155726,ORD-27119,2025-09-08,CUST-10320,PRD-1199,1,859.0,0.15,730.15,460.0,270.15,UPI,REG-03
TXN-155727,ORD-27120,2025-02-02,CUST-10321,PRD-2044,1,810.0,0.05,769.5,402.95,366.55,UPI,REG-03
TXN-155728,ORD-27120,2025-02-02,CUST-10321,PRD-1590,2,509.0,0.15,865.3,583.16,282.14,UPI,REG-03
TXN-155729,ORD-27121,2025-05-22,CUST-10321,PRD-2087,1,740.0,0.05,703.0,454.28,248.72,UPI,REG-03
TXN-155730,ORD-27121,2025-05-22,CUST-10321,PRD-1958,2,170.0,0.0,340.0,221.68,118.32,UPI,REG-03
TXN-155731,ORD-27121,2025-05-22,CUST-10321,PRD-1999,1,340.0,0.0,340.0,244.51,95.49,UPI,REG-03
TXN-155732,ORD-27121,2025-05-22,CUST-10321,PRD-1327,1,989.0,0.0,989.0,420.06,568.94,UPI,REG-03
TXN-155733,ORD-27122,2025-01-26,CUST-10322,PRD-2195,1,980.0,0.0,980.0,603.59,376.41,Net Banking,REG-04
TXN-155734,ORD-27122,2025-01-26,CUST-10322,PRD-1966,2,150.0,0.0,300.0,192.08,107.92,Net Banking,REG-04
TXN-155735,ORD-27122,2025-01-26,CUST-10322,PRD-1303,1,709.0,0.2,567.2,424.01,143.19,Net Banking,REG-04
TXN-155736,ORD-27123,2024-12-08,CUST-10323,PRD-2027,1,330.0,0.05,313.5,151.05,162.45,Debit Card,REG-01
TXN-155737,ORD-27123,2024-12-08,CUST-10323,PRD-1815,2,330.0,0.0,660.0,366.12,293.88,Debit Card,REG-01
TXN-155738,ORD-27123,2024-12-08,CUST-10323,PRD-1769,1,1170.0,0.0,1170.0,595.6,574.4,Debit Card,REG-01
TXN-155739,ORD-27124,2025-11-25,CUST-10324,PRD-1006,1,779.0,0.2,623.2,530.71,92.49,UPI,REG-03
TXN-155740,ORD-27124,2025-11-25,CUST-10324,PRD-1020,1,499.0,0.0,499.0,320.05,178.95,UPI,REG-03
TXN-155741,ORD-27124,2025-11-25,CUST-10324,PRD-1725,1,600.0,0.0,600.0,346.38,253.62,UPI,REG-03
TXN-155742,ORD-27125,2025-10-28,CUST-10325,PRD-1245,2,439.0,0.1,790.2,461.82,328.38,Debit Card,REG-02
TXN-155743,ORD-27125,2025-10-28,CUST-10325,PRD-1050,1,1199.0,0.1,1079.1,910.68,168.42,Debit Card,REG-02
TXN-155744,ORD-27125,2025-10-28,CUST-10325,PRD-1252,1,1059.0,0.0,1059.0,564.34,494.66,Debit Card,REG-02
TXN-155745,ORD-27125,2025-10-28,CUST-10325,PRD-1946,1,220.0,0.0,220.0,146.75,73.25,Debit Card,REG-02
TXN-155746,ORD-27126,2025-12-24,CUST-10325,PRD-1446,1,490.0,0.0,490.0,254.43,235.57,Credit Card,REG-02
TXN-155747,ORD-27126,2025-12-24,CUST-10325,PRD-1618,1,819.0,0.05,778.05,449.54,328.51,Credit Card,REG-02
TXN-155748,ORD-27127,2025-04-14,CUST-10326,PRD-1886,1,290.0,0.0,290.0,154.32,135.68,UPI,REG-05
TXN-155749,ORD-27127,2025-04-14,CUST-10326,PRD-1289,1,619.0,0.1,557.1,346.46,210.64,UPI,REG-05
TXN-155750,ORD-27127,2025-04-14,CUST-10326,PRD-1010,1,1089.0,0.15,925.65,718.22,207.43,UPI,REG-05
TXN-155751,ORD-27128,2025-11-17,CUST-10326,PRD-1289,1,619.0,0.0,619.0,346.46,272.54,Credit Card,REG-05
TXN-155752,ORD-27128,2025-11-17,CUST-10326,PRD-2134,1,320.0,0.05,304.0,173.38,130.62,Credit Card,REG-05
TXN-155753,ORD-27128,2025-11-17,CUST-10326,PRD-1459,1,1060.0,0.05,1007.0,525.55,481.45,Credit Card,REG-05
TXN-155754,ORD-27128,2025-11-17,CUST-10326,PRD-1561,2,730.0,0.0,1460.0,595.68,864.32,Credit Card,REG-05
TXN-155755,ORD-27129,2024-08-31,CUST-10327,PRD-1823,1,180.0,0.0,180.0,73.44,106.56,UPI,REG-01
TXN-155756,ORD-27129,2024-08-31,CUST-10327,PRD-1098,1,979.0,0.0,979.0,636.42,342.58,UPI,REG-01
TXN-155757,ORD-27129,2024-08-31,CUST-10327,PRD-1782,1,340.0,0.15,289.0,148.75,140.25,UPI,REG-01
TXN-155758,ORD-27129,2024-08-31,CUST-10327,PRD-1264,2,759.0,0.05,1442.1,743.18,698.92,UPI,REG-01
TXN-155759,ORD-27129,2024-08-31,CUST-10327,PRD-1354,1,480.0,0.1,432.0,231.19,200.81,UPI,REG-01
TXN-155760,ORD-27130,2024-01-23,CUST-10328,PRD-1236,1,729.0,0.0,729.0,346.65,382.35,UPI,REG-03
TXN-155761,ORD-27130,2024-01-23,CUST-10328,PRD-1130,2,409.0,0.0,818.0,601.14,216.86,UPI,REG-03
TXN-155762,ORD-27131,2025-07-22,CUST-10328,PRD-1326,2,709.0,0.05,1347.1,626.54,720.56,Net Banking,REG-03
TXN-155763,ORD-27131,2025-07-22,CUST-10328,PRD-1081,1,219.0,0.2,175.2,151.05,24.15,Net Banking,REG-03
TXN-155764,ORD-27132,2025-11-28,CUST-10329,PRD-1955,1,200.0,0.1,180.0,137.84,42.16,Credit Card,REG-01
TXN-155765,ORD-27132,2025-11-28,CUST-10329,PRD-1272,1,239.0,0.05,227.05,114.87,112.18,Credit Card,REG-01
TXN-155766,ORD-27132,2025-11-28,CUST-10329,PRD-1667,1,889.0,0.0,889.0,561.26,327.74,Credit Card,REG-01
TXN-155767,ORD-27132,2025-11-28,CUST-10329,PRD-1263,1,989.0,0.05,939.55,530.61,408.94,Credit Card,REG-01
TXN-155768,ORD-27132,2025-11-28,CUST-10329,PRD-1179,1,279.0,0.0,279.0,184.93,94.07,Credit Card,REG-01
TXN-155769,ORD-27133,2025-01-24,CUST-10330,PRD-1752,2,950.0,0.0,1900.0,965.7,934.3,UPI,REG-03
TXN-155770,ORD-27133,2025-01-24,CUST-10330,PRD-1629,1,909.0,0.0,909.0,597.1,311.9,UPI,REG-03
TXN-155771,ORD-27134,2025-11-26,CUST-10331,PRD-1186,1,1169.0,0.1,1052.1,660.28,391.82,Debit Card,REG-01
TXN-155772,ORD-27134,2025-11-26,CUST-10331,PRD-1614,1,1199.0,0.0,1199.0,655.86,543.14,Debit Card,REG-01
TXN-155773,ORD-27134,2025-11-26,CUST-10331,PRD-1005,1,649.0,0.1,584.1,489.91,94.19,Debit Card,REG-01
TXN-155774,ORD-27135,2025-03-12,CUST-10332,PRD-1150,1,1149.0,0.0,1149.0,795.77,353.23,UPI,REG-01
TXN-155775,ORD-27135,2025-03-12,CUST-10332,PRD-1773,2,250.0,0.0,500.0,203.58,296.42,UPI,REG-01
TXN-155776,ORD-27136,2024-09-23,CUST-10333,PRD-1379,2,480.0,0.15,816.0,597.92,218.08,Net Banking,REG-01
TXN-155777,ORD-27136,2024-09-23,CUST-10333,PRD-1173,1,559.0,0.1,503.1,411.73,91.37,Net Banking,REG-01
TXN-155778,ORD-27137,2025-11-05,CUST-10334,PRD-1486,1,600.0,0.0,600.0,287.5,312.5,Credit Card,REG-06
TXN-155779,ORD-27137,2025-11-05,CUST-10334,PRD-1440,1,1200.0,0.1,1080.0,742.95,337.05,Credit Card,REG-06
TXN-155780,ORD-27137,2025-11-05,CUST-10334,PRD-1642,1,1229.0,0.0,1229.0,760.44,468.56,Credit Card,REG-06
TXN-155781,ORD-27138,2025-12-09,CUST-10334,PRD-1062,1,339.0,0.0,339.0,242.21,96.79,UPI,REG-06
TXN-155782,ORD-27138,2025-12-09,CUST-10334,PRD-1917,1,390.0,0.15,331.5,206.32,125.18,UPI,REG-06
TXN-155783,ORD-27139,2025-12-01,CUST-10335,PRD-1050,1,1199.0,0.1,1079.1,910.68,168.42,UPI,REG-02
TXN-155784,ORD-27139,2025-12-01,CUST-10335,PRD-1428,1,620.0,0.0,620.0,331.72,288.28,UPI,REG-02
TXN-155785,ORD-27139,2025-12-01,CUST-10335,PRD-1748,1,910.0,0.0,910.0,603.2,306.8,UPI,REG-02
TXN-155786,ORD-27140,2025-12-12,CUST-10335,PRD-1310,1,509.0,0.0,509.0,268.99,240.01,Net Banking,REG-02
TXN-155787,ORD-27140,2025-12-12,CUST-10335,PRD-2051,1,150.0,0.05,142.5,82.89,59.61,Net Banking,REG-02
TXN-155788,ORD-27141,2024-07-05,CUST-10336,PRD-1815,1,330.0,0.05,313.5,183.06,130.44,UPI,REG-01
TXN-155789,ORD-27141,2024-07-05,CUST-10336,PRD-1397,2,450.0,0.0,900.0,474.4,425.6,UPI,REG-01
TXN-155790,ORD-27141,2024-07-05,CUST-10336,PRD-1156,3,499.0,0.0,1497.0,1019.13,477.87,UPI,REG-01
TXN-155791,ORD-27142,2025-02-26,CUST-10337,PRD-1037,1,1649.0,0.1,1484.1,1138.84,345.26,Credit Card,REG-02
TXN-155792,ORD-27142,2025-02-26,CUST-10337,PRD-1888,1,580.0,0.0,580.0,268.99,311.01,Credit Card,REG-02
TXN-155793,ORD-27142,2025-02-26,CUST-10337,PRD-1165,1,1099.0,0.0,1099.0,815.77,283.23,Credit Card,REG-02
TXN-155794,ORD-27142,2025-02-26,CUST-10337,PRD-1236,1,729.0,0.05,692.55,346.65,345.9,Credit Card,REG-02
TXN-155795,ORD-27143,2025-11-30,CUST-10338,PRD-1009,1,539.0,0.05,512.05,400.28,111.77,UPI,REG-06
TXN-155796,ORD-27143,2025-11-30,CUST-10338,PRD-1016,1,709.0,0.05,673.55,501.52,172.03,UPI,REG-06
TXN-155797,ORD-27143,2025-11-30,CUST-10338,PRD-1198,1,599.0,0.05,569.05,272.05,297.0,UPI,REG-06
TXN-155798,ORD-27143,2025-11-30,CUST-10338,PRD-1994,1,270.0,0.0,270.0,169.85,100.15,UPI,REG-06
TXN-155799,ORD-27144,2024-11-29,CUST-10339,PRD-1854,1,210.0,0.0,210.0,117.0,93.0,UPI,REG-05
TXN-155800,ORD-27144,2024-11-29,CUST-10339,PRD-1837,1,470.0,0.0,470.0,197.98,272.02,UPI,REG-05
TXN-155801,ORD-27144,2024-11-29,CUST-10339,PRD-1929,1,770.0,0.0,770.0,384.73,385.27,UPI,REG-05
TXN-155802,ORD-27145,2025-11-01,CUST-10340,PRD-1158,1,859.0,0.15,730.15,584.03,146.12,Net Banking,REG-03
TXN-155803,ORD-27145,2025-11-01,CUST-10340,PRD-2178,2,550.0,0.0,1100.0,681.92,418.08,Net Banking,REG-03
TXN-155804,ORD-27145,2025-11-01,CUST-10340,PRD-1200,1,989.0,0.0,989.0,458.74,530.26,Net Banking,REG-03
TXN-155805,ORD-27146,2024-07-17,CUST-10341,PRD-1127,1,1249.0,0.0,1249.0,940.41,308.59,Debit Card,REG-03
TXN-155806,ORD-27146,2024-07-17,CUST-10341,PRD-1261,1,1189.0,0.05,1129.55,611.54,518.01,Debit Card,REG-03
TXN-155807,ORD-27146,2024-07-17,CUST-10341,PRD-1515,1,500.0,0.0,500.0,269.95,230.05,Debit Card,REG-03
TXN-155808,ORD-27147,2025-06-17,CUST-10341,PRD-1106,1,1139.0,0.0,1139.0,780.26,358.74,UPI,REG-03
TXN-155809,ORD-27147,2025-06-17,CUST-10341,PRD-1790,1,450.0,0.0,450.0,225.37,224.63,UPI,REG-03
TXN-155810,ORD-27148,2025-11-20,CUST-10341,PRD-1336,1,399.0,0.0,399.0,236.27,162.73,Credit Card,REG-03
TXN-155811,ORD-27148,2025-11-20,CUST-10341,PRD-1559,1,530.0,0.05,503.5,218.8,284.7,Credit Card,REG-03
TXN-155812,ORD-27148,2025-11-20,CUST-10341,PRD-1783,1,430.0,0.05,408.5,188.39,220.11,Credit Card,REG-03
TXN-155813,ORD-27148,2025-11-20,CUST-10341,PRD-2037,1,540.0,0.1,486.0,281.48,204.52,Credit Card,REG-03
TXN-155814,ORD-27148,2025-11-20,CUST-10341,PRD-1917,2,390.0,0.1,702.0,412.64,289.36,Credit Card,REG-03
TXN-155815,ORD-27149,2024-10-27,CUST-10342,PRD-1523,1,440.0,0.1,396.0,179.55,216.45,Credit Card,REG-01
TXN-155816,ORD-27149,2024-10-27,CUST-10342,PRD-2202,1,720.0,0.0,720.0,467.04,252.96,Credit Card,REG-01
TXN-155817,ORD-27149,2024-10-27,CUST-10342,PRD-1514,1,370.0,0.0,370.0,192.75,177.25,Credit Card,REG-01
TXN-155818,ORD-27150,2024-05-27,CUST-10343,PRD-1522,1,540.0,0.05,513.0,280.09,232.91,Net Banking,REG-04
TXN-155819,ORD-27150,2024-05-27,CUST-10343,PRD-1135,1,729.0,0.05,692.55,541.76,150.79,Net Banking,REG-04
TXN-155820,ORD-27150,2024-05-27,CUST-10343,PRD-1126,1,1209.0,0.05,1148.55,815.01,333.54,Net Banking,REG-04
TXN-155821,ORD-27150,2024-05-27,CUST-10343,PRD-1143,1,259.0,0.0,259.0,181.89,77.11,Net Banking,REG-04
TXN-155822,ORD-27151,2024-11-03,CUST-10344,PRD-1587,1,879.0,0.1,791.1,566.52,224.58,Credit Card,REG-04
TXN-155823,ORD-27151,2024-11-03,CUST-10344,PRD-1384,2,150.0,0.0,300.0,177.02,122.98,Credit Card,REG-04
TXN-155824,ORD-27151,2024-11-03,CUST-10344,PRD-1352,1,1260.0,0.05,1197.0,659.02,537.98,Credit Card,REG-04
TXN-155825,ORD-27152,2025-09-26,CUST-10345,PRD-1108,2,479.0,0.1,862.2,678.18,184.02,Debit Card,REG-01
TXN-155826,ORD-27152,2025-09-26,CUST-10345,PRD-1346,1,1020.0,0.1,918.0,594.66,323.34,Debit Card,REG-01
TXN-155827,ORD-27153,2025-11-11,CUST-10345,PRD-1343,1,670.0,0.1,603.0,413.87,189.13,Cash on Delivery,REG-01
TXN-155828,ORD-27153,2025-11-11,CUST-10345,PRD-1625,1,699.0,0.1,629.1,358.14,270.96,Cash on Delivery,REG-01
TXN-155829,ORD-27153,2025-11-11,CUST-10345,PRD-1355,1,1160.0,0.05,1102.0,725.58,376.42,Cash on Delivery,REG-01
TXN-155830,ORD-27153,2025-11-11,CUST-10345,PRD-1388,1,1160.0,0.1,1044.0,597.58,446.42,Cash on Delivery,REG-01
TXN-155831,ORD-27154,2025-12-09,CUST-10345,PRD-1239,1,369.0,0.05,350.55,180.23,170.32,Credit Card,REG-01
TXN-155832,ORD-27154,2025-12-09,CUST-10345,PRD-1112,3,359.0,0.05,1023.15,795.99,227.16,Credit Card,REG-01
TXN-155833,ORD-27155,2025-12-20,CUST-10345,PRD-1266,1,1169.0,0.0,1169.0,637.95,531.05,Debit Card,REG-01
TXN-155834,ORD-27155,2025-12-20,CUST-10345,PRD-1037,1,1649.0,0.0,1649.0,1138.84,510.16,Debit Card,REG-01
TXN-155835,ORD-27156,2024-08-03,CUST-10346,PRD-1173,1,559.0,0.0,559.0,411.73,147.27,UPI,REG-02
TXN-155836,ORD-27156,2024-08-03,CUST-10346,PRD-1291,1,309.0,0.0,309.0,180.12,128.88,UPI,REG-02
TXN-155837,ORD-27157,2025-08-28,CUST-10347,PRD-1124,1,1379.0,0.1,1241.1,884.9,356.2,UPI,REG-03
TXN-155838,ORD-27157,2025-08-28,CUST-10347,PRD-1682,1,1010.0,0.0,1010.0,560.1,449.9,UPI,REG-03
TXN-155839,ORD-27157,2025-08-28,CUST-10347,PRD-1247,1,279.0,0.0,279.0,148.98,130.02,UPI,REG-03
TXN-155840,ORD-27158,2024-05-26,CUST-10348,PRD-1618,1,819.0,0.1,737.1,449.54,287.56,Net Banking,REG-06
TXN-155841,ORD-27158,2024-05-26,CUST-10348,PRD-1655,1,1329.0,0.1,1196.1,677.39,518.71,Net Banking,REG-06
TXN-155842,ORD-27158,2024-05-26,CUST-10348,PRD-1420,1,1100.0,0.0,1100.0,582.45,517.55,Net Banking,REG-06
TXN-155843,ORD-27158,2024-05-26,CUST-10348,PRD-1422,1,860.0,0.0,860.0,573.83,286.17,Net Banking,REG-06
TXN-155844,ORD-27159,2025-05-20,CUST-10348,PRD-1575,1,590.0,0.0,590.0,310.34,279.66,Debit Card,REG-06
TXN-155845,ORD-27159,2025-05-20,CUST-10348,PRD-1229,1,269.0,0.0,269.0,148.86,120.14,Debit Card,REG-06
TXN-155846,ORD-27160,2025-12-19,CUST-10349,PRD-1018,1,1249.0,0.05,1186.55,815.79,370.76,Debit Card,REG-03
TXN-155847,ORD-27160,2025-12-19,CUST-10349,PRD-1656,1,369.0,0.05,350.55,190.77,159.78,Debit Card,REG-03
TXN-155848,ORD-27160,2025-12-19,CUST-10349,PRD-1609,1,419.0,0.0,419.0,254.76,164.24,Debit Card,REG-03
TXN-155849,ORD-27160,2025-12-19,CUST-10349,PRD-1453,1,960.0,0.05,912.0,462.56,449.44,Debit Card,REG-03
TXN-155850,ORD-27160,2025-12-19,CUST-10349,PRD-1998,3,210.0,0.05,598.5,474.9,123.6,Debit Card,REG-03
TXN-155851,ORD-27160,2025-12-19,CUST-10349,PRD-1490,1,320.0,0.15,272.0,183.33,88.67,Debit Card,REG-03
TXN-155852,ORD-27161,2024-02-02,CUST-10350,PRD-1270,2,389.0,0.05,739.1,466.8,272.3,Debit Card,REG-01
TXN-155853,ORD-27161,2024-02-02,CUST-10350,PRD-1752,1,950.0,0.15,807.5,482.85,324.65,Debit Card,REG-01
TXN-155854,ORD-27161,2024-02-02,CUST-10350,PRD-2145,1,450.0,0.1,405.0,260.64,144.36,Debit Card,REG-01
TXN-155855,ORD-27161,2024-02-02,CUST-10350,PRD-1787,2,470.0,0.15,799.0,533.7,265.3,Debit Card,REG-01
TXN-155856,ORD-27162,2025-04-24,CUST-10350,PRD-2048,1,730.0,0.0,730.0,456.36,273.64,Credit Card,REG-01
TXN-155857,ORD-27162,2025-04-24,CUST-10350,PRD-1096,1,1539.0,0.1,1385.1,1110.38,274.72,Credit Card,REG-01
TXN-155858,ORD-27162,2025-04-24,CUST-10350,PRD-1103,1,699.0,0.05,664.05,487.08,176.97,Credit Card,REG-01
TXN-155859,ORD-27163,2025-02-25,CUST-10351,PRD-1131,2,839.0,0.1,1510.2,1247.12,263.08,Cash on Delivery,REG-01
TXN-155860,ORD-27163,2025-02-25,CUST-10351,PRD-1737,1,1030.0,0.1,927.0,523.94,403.06,Cash on Delivery,REG-01
TXN-155861,ORD-27163,2025-02-25,CUST-10351,PRD-1356,1,610.0,0.1,549.0,362.37,186.63,Cash on Delivery,REG-01
TXN-155862,ORD-27164,2025-08-16,CUST-10351,PRD-1454,1,220.0,0.05,209.0,133.66,75.34,Credit Card,REG-01
TXN-155863,ORD-27164,2025-08-16,CUST-10351,PRD-1229,1,269.0,0.0,269.0,148.86,120.14,Credit Card,REG-01
TXN-155864,ORD-27164,2025-08-16,CUST-10351,PRD-1786,1,140.0,0.05,133.0,69.97,63.03,Credit Card,REG-01
TXN-155865,ORD-27165,2025-11-27,CUST-10351,PRD-1956,1,220.0,0.0,220.0,144.36,75.64,UPI,REG-01
TXN-155866,ORD-27165,2025-11-27,CUST-10351,PRD-1136,2,469.0,0.05,891.1,670.68,220.42,UPI,REG-01
TXN-155867,ORD-27165,2025-11-27,CUST-10351,PRD-1164,1,1979.0,0.0,1979.0,1329.5,649.5,UPI,REG-01
TXN-155868,ORD-27165,2025-11-27,CUST-10351,PRD-1305,1,1059.0,0.05,1006.05,508.05,498.0,UPI,REG-01
TXN-155869,ORD-27166,2025-03-11,CUST-10352,PRD-1247,1,279.0,0.05,265.05,148.98,116.07,UPI,REG-01
TXN-155870,ORD-27166,2025-03-11,CUST-10352,PRD-1516,1,330.0,0.0,330.0,155.6,174.4,UPI,REG-01
TXN-155871,ORD-27166,2025-03-11,CUST-10352,PRD-1811,1,150.0,0.15,127.5,80.48,47.02,UPI,REG-01
TXN-155872,ORD-27166,2025-03-11,CUST-10352,PRD-1874,2,410.0,0.1,738.0,517.78,220.22,UPI,REG-01
TXN-155873,ORD-27166,2025-03-11,CUST-10352,PRD-1177,1,429.0,0.0,429.0,288.69,140.31,UPI,REG-01
TXN-155874,ORD-27167,2025-10-17,CUST-10353,PRD-1149,1,869.0,0.0,869.0,602.26,266.74,UPI,REG-02
TXN-155875,ORD-27167,2025-10-17,CUST-10353,PRD-1329,3,259.0,0.1,699.3,382.02,317.28,UPI,REG-02
TXN-155876,ORD-27167,2025-10-17,CUST-10353,PRD-1125,1,1249.0,0.0,1249.0,843.15,405.85,UPI,REG-02
TXN-155877,ORD-27167,2025-10-17,CUST-10353,PRD-1078,1,689.0,0.0,689.0,480.08,208.92,UPI,REG-02
TXN-155878,ORD-27168,2024-04-04,CUST-10354,PRD-1210,1,1049.0,0.1,944.1,521.07,423.03,UPI,REG-03
TXN-155879,ORD-27168,2024-04-04,CUST-10354,PRD-1361,1,320.0,0.1,288.0,210.76,77.24,UPI,REG-03
TXN-155880,ORD-27169,2025-01-06,CUST-10354,PRD-1582,1,1069.0,0.1,962.1,624.08,338.02,UPI,REG-03
TXN-155881,ORD-27169,2025-01-06,CUST-10354,PRD-1766,2,1030.0,0.0,2060.0,1237.04,822.96,UPI,REG-03
TXN-155882,ORD-27170,2025-04-30,CUST-10354,PRD-1190,1,849.0,0.0,849.0,453.68,395.32,UPI,REG-03
TXN-155883,ORD-27170,2025-04-30,CUST-10354,PRD-1916,1,630.0,0.1,567.0,406.43,160.57,UPI,REG-03
TXN-155884,ORD-27170,2025-04-30,CUST-10354,PRD-1029,1,339.0,0.0,339.0,244.28,94.72,UPI,REG-03
TXN-155885,ORD-27171,2025-08-26,CUST-10354,PRD-1417,1,290.0,0.05,275.5,196.79,78.71,Credit Card,REG-03
