product_id,product_name,category,subcategory,brand,unit_cost,unit_price,demand_weight
PRD-1739,Nivia Yoga Mat V48,Sports & Fitness,Yoga Mats,Nivia,539.84,880.0,0.85
PRD-1740,Kore Fitness Tracker V89,Sports & Fitness,Fitness Trackers,Kore,154.35,260.0,0.85
PRD-1741,Kore Sports Bottle V23,Sports & Fitness,Sports Bottles,Kore,188.36,290.0,0.85
PRD-1742,Kore Sports Bottle V23,Sports & Fitness,Sports Bottles,Kore,440.71,800.0,0.85
PRD-1743,Nivia Fitness Tracker V76,Sports & Fitness,Fitness Trackers,Nivia,505.63,790.0,0.85
PRD-1744,Yonex Yoga Mat V15,Sports & Fitness,Yoga Mats,Yonex,492.32,890.0,0.85
PRD-1745,Cosco Sports Bottle V71,Sports & Fitness,Sports Bottles,Cosco,686.26,1100.0,0.85
PRD-1746,Nivia Badminton & Tenni V24,Sports & Fitness,Badminton & Tennis,Nivia,93.13,150.0,0.85
PRD-1747,Kore Sports Bottle V75,Sports & Fitness,Sports Bottles,Kore,449.5,670.0,0.85
PRD-1748,Kore Gym Dumbbells & Band V92,Sports & Fitness,Gym Dumbbells & Bands,Kore,603.2,910.0,0.85
PRD-1749,Cosco Yoga Mat V69,Sports & Fitness,Yoga Mats,Cosco,658.41,1190.0,0.85
PRD-1750,Decathlon Gym Dumbbells & Band V47,Sports & Fitness,Gym Dumbbells & Bands,Decathlon,657.35,1000.0,0.85
PRD-1751,Strauss Badminton & Tenni V24,Sports & Fitness,Badminton & Tennis,Strauss,495.94,860.0,0.85
PRD-1752,Strauss Gym Dumbbells & Band V27,Sports & Fitness,Gym Dumbbells & Bands,Strauss,482.85,950.0,0.85
PRD-1753,Yonex Yoga Mat V89,Sports & Fitness,Yoga Mats,Yonex,300.97,520.0,0.85
PRD-1754,Kore Badminton & Tenni V33,Sports & Fitness,Badminton & Tennis,Kore,161.67,250.0,0.85
PRD-1755,Cosco Gym Dumbbells & Band V59,Sports & Fitness,Gym Dumbbells & Bands,Cosco,331.84,570.0,0.85
PRD-1756,Strauss Fitness Tracker V31,Sports & Fitness,Fitness Trackers,Strauss,389.11,590.0,0.85
PRD-1757,Nivia Gym Dumbbells & Band V30,Sports & Fitness,Gym Dumbbells & Bands,Nivia,449.29,880.0,0.85
PRD-1758,Cosco Gym Dumbbells & Band V82,Sports & Fitness,Gym Dumbbells & Bands,Cosco,651.44,1110.0,0.85
PRD-1759,Nivia Fitness Tracker V88,Sports & Fitness,Fitness Trackers,Nivia,505.8,790.0,0.85
PRD-1760,Strauss Gym Dumbbells & Band V26,Sports & Fitness,Gym Dumbbells & Bands,Strauss,566.31,870.0,0.85
PRD-1761,Cosco Fitness Tracker V15,Sports & Fitness,Fitness Trackers,Cosco,154.99,270.0,0.85
PRD-1762,Yonex Gym Dumbbells & Band V96,Sports & Fitness,Gym Dumbbells & Bands,Yonex,421.87,840.0,0.85
PRD-1763,Strauss Sports Bottle V38,Sports & Fitness,Sports Bottles,Strauss,586.16,930.0,0.85
PRD-1764,Boldfit Badminton & Tenni V22,Sports & Fitness,Badminton & Tennis,Boldfit,438.27,700.0,0.85
PRD-1765,Kore Fitness Tracker V94,Sports & Fitness,Fitness Trackers,Kore,533.94,910.0,0.85
PRD-1766,Nivia Fitness Tracker V88,Sports & Fitness,Fitness Trackers,Nivia,618.52,1030.0,0.85
PRD-1767,Decathlon Gym Dumbbells & Band V70,Sports & Fitness,Gym Dumbbells & Bands,Decathlon,433.16,820.0,0.85
PRD-1768,Strauss Fitness Tracker V51,Sports & Fitness,Fitness Trackers,Strauss,203.28,320.0,0.85
PRD-1769,Yonex Yoga Mat V38,Sports & Fitness,Yoga Mats,Yonex,595.6,1170.0,0.85
PRD-1770,Kore Sports Bottle V20,Sports & Fitness,Sports Bottles,Kore,355.89,550.0,0.85
PRD-1771,Parker Pens & Desk Set V73,Books & Stationery,Pens & Desk Sets,Parker,205.64,420.0,0.8
PRD-1772,Classmate Pens & Desk Set V93,Books & Stationery,Pens & Desk Sets,Classmate,64.93,130.0,0.8
PRD-1773,Penguin Self-Help & Busine V80,Books & Stationery,Self-Help & Business,Penguin,101.79,250.0,0.8
PRD-1774,Luxor Self-Help & Busine V89,Books & Stationery,Self-Help & Business,Luxor,62.5,120.0,0.8
PRD-1775,Faber-Castell Notebooks & Diarie V68,Books & Stationery,Notebooks & Diaries,Faber-Castell,169.89,320.0,0.8
PRD-1776,Classmate Notebooks & Diarie V68,Books & Stationery,Notebooks & Diaries,Classmate,242.23,430.0,0.8
PRD-1777,Faber-Castell Notebooks & Diarie V94,Books & Stationery,Notebooks & Diaries,Faber-Castell,208.0,400.0,0.8
PRD-1778,Camlin Notebooks & Diarie V94,Books & Stationery,Notebooks & Diaries,Camlin,113.26,270.0,0.8
PRD-1779,Penguin Fiction & Novel V47,Books & Stationery,Fiction & Novels,Penguin,124.51,220.0,0.8
PRD-1780,Faber-Castell Art & Craft Supplie V31,Books & Stationery,Art & Craft Supplies,Faber-Castell,101.1,240.0,0.8
PRD-1781,HarperCollins Pens & Desk Set V62,Books & Stationery,Pens & Desk Sets,HarperCollins,230.37,420.0,0.8
PRD-1782,Classmate Self-Help & Busine V60,Books & Stationery,Self-Help & Business,Classmate,148.75,340.0,0.8
PRD-1783,Parker Fiction & Novel V53,Books & Stationery,Fiction & Novels,Parker,188.39,430.0,0.8
PRD-1784,Luxor Self-Help & Busine V96,Books & Stationery,Self-Help & Business,Luxor,146.33,250.0,0.8
PRD-1785,Penguin Art & Craft Supplie V94,Books & Stationery,Art & Craft Supplies,Penguin,196.04,400.0,0.8
PRD-1786,Faber-Castell Art & Craft Supplie V77,Books & Stationery,Art & Craft Supplies,Faber-Castell,69.97,140.0,0.8
PRD-1787,Faber-Castell Self-Help & Busine V71,Books & Stationery,Self-Help & Business,Faber-Castell,266.85,470.0,0.8
PRD-1788,Luxor Art & Craft Supplie V84,Books & Stationery,Art & Craft Supplies,Luxor,204.66,470.0,0.8
PRD-1789,Camlin Fiction & Novel V94,Books & Stationery,Fiction & Novels,Camlin,176.7,420.0,0.8
PRD-1790,Faber-Castell Art & Craft Supplie V59,Books & Stationery,Art & Craft Supplies,Faber-Castell,225.37,450.0,0.8
PRD-1791,Faber-Castell Pens & Desk Set V45,Books & Stationery,Pens & Desk Sets,Faber-Castell,254.14,460.0,0.8
PRD-1792,Classmate Pens & Desk Set V27,Books & Stationery,Pens & Desk Sets,Classmate,240.38,490.0,0.8
PRD-1793,Parker Fiction & Novel V75,Books & Stationery,Fiction & Novels,Parker,190.5,330.0,0.8
PRD-1794,Luxor Notebooks & Diarie V80,Books & Stationery,Notebooks & Diaries,Luxor,211.69,370.0,0.8
PRD-1795,HarperCollins Fiction & Novel V97,Books & Stationery,Fiction & Novels,HarperCollins,92.29,170.0,0.8
PRD-1796,Camlin Notebooks & Diarie V32,Books & Stationery,Notebooks & Diaries,Camlin,70.47,130.0,0.8
PRD-1797,Faber-Castell Art & Craft Supplie V24,Books & Stationery,Art & Craft Supplies,Faber-Castell,171.86,370.0,0.8
PRD-1798,Faber-Castell Notebooks & Diarie V95,Books & Stationery,Notebooks & Diaries,Faber-Castell,143.96,280.0,0.8
PRD-1799,Camlin Pens & Desk Set V46,Books & Stationery,Pens & Desk Sets,Camlin,221.63,390.0,0.8
PRD-1800,Luxor Pens & Desk Set V58,Books & Stationery,Pens & Desk Sets,Luxor,33.7,80.0,0.8
PRD-1801,Penguin Fiction & Novel V30,Books & Stationery,Fiction & Novels,Penguin,158.39,360.0,0.8
PRD-1802,Camlin Notebooks & Diarie V98,Books & Stationery,Notebooks & Diaries,Camlin,102.22,180.0,0.8
PRD-1803,HarperCollins Notebooks & Diarie V67,Books & Stationery,Notebooks & Diaries,HarperCollins,162.58,400.0,0.8
PRD-1804,Faber-Castell Self-Help & Busine V38,Books & Stationery,Self-Help & Business,Faber-Castell,241.08,440.0,0.8
PRD-1805,Parker Art & Craft Supplie V99,Books & Stationery,Art & Craft Supplies,Parker,100.24,180.0,0.8
PRD-1806,Camlin Notebooks & Diarie V59,Books & Stationery,Notebooks & Diaries,Camlin,210.71,360.0,0.8
PRD-1807,Luxor Pens & Desk Set V80,Books & Stationery,Pens & Desk Sets,Luxor,226.64,490.0,0.8
PRD-1808,Penguin Self-Help & Busine V66,Books & Stationery,Self-Help & Business,Penguin,171.84,390.0,0.8
PRD-1809,Camlin Fiction & Novel V85,Books & Stationery,Fiction & Novels,Camlin,195.92,370.0,0.8
PRD-1810,Camlin Art & Craft Supplie V34,Books & Stationery,Art & Craft Supplies,Camlin,183.23,330.0,0.8
PRD-1811,Parker Notebooks & Diarie V33,Books & Stationery,Notebooks & Diaries,Parker,80.48,150.0,0.8
PRD-1812,Camlin Fiction & Novel V64,Books & Stationery,Fiction & Novels,Camlin,137.88,290.0,0.8
PRD-1813,Faber-Castell Notebooks & Diarie V42,Books & Stationery,Notebooks & Diaries,Faber-Castell,82.12,190.0,0.8
PRD-1814,Classmate Self-Help & Busine V15,Books & Stationery,Self-Help & Business,Classmate,158.62,270.0,0.8
PRD-1815,Classmate Fiction & Novel V90,Books & Stationery,Fiction & Novels,Classmate,183.06,330.0,0.8
PRD-1816,Luxor Art & Craft Supplie V83,Books & Stationery,Art & Craft Supplies,Luxor,179.32,360.0,0.8
PRD-1817,Classmate Art & Craft Supplie V77,Books & Stationery,Art & Craft Supplies,Classmate,59.57,110.0,0.8
PRD-1818,HarperCollins Fiction & Novel V30,Books & Stationery,Fiction & Novels,HarperCollins,167.18,300.0,0.8
PRD-1819,Faber-Castell Pens & Desk Set V38,Books & Stationery,Pens & Desk Sets,Faber-Castell,125.52,300.0,0.8
PRD-1820,Camlin Fiction & Novel V37,Books & Stationery,Fiction & Novels,Camlin,103.88,220.0,0.8
PRD-1821,Faber-Castell Art & Craft Supplie V93,Books & Stationery,Art & Craft Supplies,Faber-Castell,143.43,280.0,0.8
PRD-1822,Penguin Self-Help & Busine V92,Books & Stationery,Self-Help & Business,Penguin,176.09,360.0,0.8
PRD-1823,Faber-Castell Art & Craft Supplie V51,Books & Stationery,Art & Craft Supplies,Faber-Castell,73.44,180.0,0.8
PRD-1824,Luxor Pens & Desk Set V79,Books & Stationery,Pens & Desk Sets,Luxor,229.04,480.0,0.8
PRD-1825,Penguin Notebooks & Diarie V57,Books & Stationery,Notebooks & Diaries,Penguin,259.63,460.0,0.8
PRD-1826,Luxor Art & Craft Supplie V47,Books & Stationery,Art & Craft Supplies,Luxor,144.23,290.0,0.8
PRD-1827,Classmate Fiction & Novel V31,Books & Stationery,Fiction & Novels,Classmate,171.0,290.0,0.8
PRD-1828,Faber-Castell Art & Craft Supplie V95,Books & Stationery,Art & Craft Supplies,Faber-Castell,33.05,80.0,0.8
PRD-1829,Luxor Fiction & Novel V36,Books & Stationery,Fiction & Novels,Luxor,209.84,370.0,0.8
PRD-1830,Luxor Art & Craft Supplie V65,Books & Stationery,Art & Craft Supplies,Luxor,220.24,370.0,0.8
PRD-1831,Camlin Self-Help & Busine V52,Books & Stationery,Self-Help & Business,Camlin,149.76,370.0,0.8
PRD-1832,Penguin Self-Help & Busine V42,Books & Stationery,Self-Help & Business,Penguin,47.92,110.0,0.8
PRD-1833,Penguin Art & Craft Supplie V43,Books & Stationery,Art & Craft Supplies,Penguin,142.57,320.0,0.8
PRD-1834,Parker Pens & Desk Set V50,Books & Stationery,Pens & Desk Sets,Parker,129.84,270.0,0.8
PRD-1835,Parker Self-Help & Busine V92,Books & Stationery,Self-Help & Business,Parker,182.51,360.0,0.8
PRD-1836,Penguin Art & Craft Supplie V99,Books & Stationery,Art & Craft Supplies,Penguin,206.85,400.0,0.8
PRD-1837,Classmate Self-Help & Busine V97,Books & Stationery,Self-Help & Business,Classmate,197.98,470.0,0.8
PRD-1838,Faber-Castell Notebooks & Diarie V66,Books & Stationery,Notebooks & Diaries,Faber-Castell,66.37,120.0,0.8
PRD-1839,Parker Pens & Desk Set V30,Books & Stationery,Pens & Desk Sets,Parker,170.59,420.0,0.8
PRD-1840,HarperCollins Art & Craft Supplie V79,Books & Stationery,Art & Craft Supplies,HarperCollins,66.95,140.0,0.8
PRD-1841,Camlin Notebooks & Diarie V92,Books & Stationery,Notebooks & Diaries,Camlin,74.96,140.0,0.8
PRD-1842,Penguin Notebooks & Diarie V25,Books & Stationery,Notebooks & Diaries,Penguin,158.41,310.0,0.8
PRD-1843,Penguin Self-Help & Busine V80,Books & Stationery,Self-Help & Business,Penguin,153.22,320.0,0.8
PRD-1844,Classmate Self-Help & Busine V54,Books & Stationery,Self-Help & Business,Classmate,93.21,170.0,0.8
PRD-1845,Parker Fiction & Novel V28,Books & Stationery,Fiction & Novels,Parker,262.33,460.0,0.8
PRD-1846,HarperCollins Fiction & Novel V34,Books & Stationery,Fiction & Novels,HarperCollins,96.38,170.0,0.8
PRD-1847,HarperCollins Self-Help & Busine V16,Books & Stationery,Self-Help & Business,HarperCollins,184.85,360.0,0.8
PRD-1848,Parker Art & Craft Supplie V95,Books & Stationery,Art & Craft Supplies,Parker,145.12,350.0,0.8
PRD-1849,Classmate Self-Help & Busine V72,Books & Stationery,Self-Help & Business,Classmate,65.41,120.0,0.8
PRD-1850,Classmate Notebooks & Diarie V22,Books & Stationery,Notebooks & Diaries,Classmate,69.04,130.0,0.8
PRD-1851,Faber-Castell Notebooks & Diarie V72,Books & Stationery,Notebooks & Diaries,Faber-Castell,48.26,110.0,0.8
PRD-1852,Classmate Pens & Desk Set V84,Books & Stationery,Pens & Desk Sets,Classmate,156.79,340.0,0.8
PRD-1853,Faber-Castell Fiction & Novel V64,Books & Stationery,Fiction & Novels,Faber-Castell,179.69,320.0,0.8
PRD-1854,Penguin Fiction & Novel V92,Books & Stationery,Fiction & Novels,Penguin,117.0,210.0,0.8
PRD-1855,Classmate Pens & Desk Set V52,Books & Stationery,Pens & Desk Sets,Classmate,183.55,430.0,0.8
PRD-1856,Parker Pens & Desk Set V72,Books & Stationery,Pens & Desk Sets,Parker,149.84,270.0,0.8
PRD-1857,Penguin Art & Craft Supplie V45,Books & Stationery,Art & Craft Supplies,Penguin,78.2,150.0,0.8
PRD-1858,Faber-Castell Fiction & Novel V90,Books & Stationery,Fiction & Novels,Faber-Castell,87.47,160.0,0.8
PRD-1859,Camlin Self-Help & Busine V74,Books & Stationery,Self-Help & Business,Camlin,44.41,110.0,0.8
PRD-1860,Luxor Self-Help & Busine V85,Books & Stationery,Self-Help & Business,Luxor,153.93,320.0,0.8
PRD-1861,Lego Building Blocks & Lego V79,Toys & Games,Building Blocks & Lego,Lego,307.28,550.0,0.75
PRD-1862,Skillmatics Remote Control Car V38,Toys & Games,Remote Control Cars,Skillmatics,376.68,720.0,0.75
PRD-1863,Skillmatics Educational Game V74,Toys & Games,Educational Games,Skillmatics,376.65,790.0,0.75
PRD-1864,Lego Educational Game V94,Toys & Games,Educational Games,Lego,236.69,430.0,0.75
PRD-1865,Hot Wheels Building Blocks & Lego V27,Toys & Games,Building Blocks & Lego,Hot Wheels,390.94,650.0,0.75
PRD-1866,Hasbro Remote Control Car V94,Toys & Games,Remote Control Cars,Hasbro,166.33,260.0,0.75
PRD-1867,Skillmatics Building Blocks & Lego V15,Toys & Games,Building Blocks & Lego,Skillmatics,440.11,690.0,0.75
PRD-1868,Funskool Building Blocks & Lego V39,Toys & Games,Building Blocks & Lego,Funskool,150.86,300.0,0.75
PRD-1869,Skillmatics Board Games & Puzzle V56,Toys & Games,Board Games & Puzzles,Skillmatics,176.83,280.0,0.75
PRD-1870,Funskool Remote Control Car V15,Toys & Games,Remote Control Cars,Funskool,519.84,830.0,0.75
PRD-1871,Lego Action Figures & Doll V45,Toys & Games,Action Figures & Dolls,Lego,371.36,670.0,0.75
PRD-1872,Hot Wheels Action Figures & Doll V93,Toys & Games,Action Figures & Dolls,Hot Wheels,261.78,540.0,0.75
PRD-1873,Mattel Remote Control Car V19,Toys & Games,Remote Control Cars,Mattel,365.19,580.0,0.75
PRD-1874,Mattel Educational Game V76,Toys & Games,Educational Games,Mattel,258.89,410.0,0.75
PRD-1875,Mattel Remote Control Car V71,Toys & Games,Remote Control Cars,Mattel,394.44,760.0,0.75
PRD-1876,Lego Educational Game V31,Toys & Games,Educational Games,Lego,243.67,510.0,0.75
PRD-1877,Lego Building Blocks & Lego V29,Toys & Games,Building Blocks & Lego,Lego,263.2,520.0,0.75
PRD-1878,Hasbro Building Blocks & Lego V25,Toys & Games,Building Blocks & Lego,Hasbro,237.38,400.0,0.75
PRD-1879,Funskool Building Blocks & Lego V71,Toys & Games,Building Blocks & Lego,Funskool,445.54,750.0,0.75
PRD-1880,Funskool Remote Control Car V62,Toys & Games,Remote Control Cars,Funskool,135.03,280.0,0.75
PRD-1881,Hasbro Board Games & Puzzle V30,Toys & Games,Board Games & Puzzles,Hasbro,84.7,150.0,0.75
PRD-1882,Skillmatics Building Blocks & Lego V28,Toys & Games,Building Blocks & Lego,Skillmatics,326.64,520.0,0.75
PRD-1883,Hasbro Board Games & Puzzle V61,Toys & Games,Board Games & Puzzles,Hasbro,155.52,320.0,0.75
PRD-1884,Hot Wheels Educational Game V94,Toys & Games,Educational Games,Hot Wheels,387.94,620.0,0.75
PRD-1885,Lego Action Figures & Doll V70,Toys & Games,Action Figures & Dolls,Lego,165.68,290.0,0.75
PRD-1886,Hasbro Remote Control Car V28,Toys & Games,Remote Control Cars,Hasbro,154.32,290.0,0.75
PRD-1887,Hasbro Educational Game V31,Toys & Games,Educational Games,Hasbro,336.82,610.0,0.75
PRD-1888,Funskool Action Figures & Doll V58,Toys & Games,Action Figures & Dolls,Funskool,268.99,580.0,0.75
PRD-1889,Hasbro Remote Control Car V74,Toys & Games,Remote Control Cars,Hasbro,98.09,200.0,0.75
PRD-1890,Hasbro Remote Control Car V88,Toys & Games,Remote Control Cars,Hasbro,286.44,590.0,0.75
PRD-1891,Lego Educational Game V25,Toys & Games,Educational Games,Lego,445.03,800.0,0.75
PRD-1892,Funskool Board Games & Puzzle V79,Toys & Games,Board Games & Puzzles,Funskool,397.15,630.0,0.75
PRD-1893,Skillmatics Board Games & Puzzle V57,Toys & Games,Board Games & Puzzles,Skillmatics,349.28,630.0,0.75
PRD-1894,Skillmatics Board Games & Puzzle V71,Toys & Games,Board Games & Puzzles,Skillmatics,262.83,530.0,0.75
PRD-1895,Mattel Remote Control Car V99,Toys & Games,Remote Control Cars,Mattel,347.0,580.0,0.75
PRD-1896,Lego Educational Game V39,Toys & Games,Educational Games,Lego,225.41,450.0,0.75
PRD-1897,Mattel Board Games & Puzzle V42,Toys & Games,Board Games & Puzzles,Mattel,329.66,590.0,0.75
PRD-1898,Lego Building Blocks & Lego V83,Toys & Games,Building Blocks & Lego,Lego,407.28,670.0,0.75
PRD-1899,Lego Educational Game V36,Toys & Games,Educational Games,Lego,273.0,520.0,0.75
PRD-1900,Funskool Action Figures & Doll V93,Toys & Games,Action Figures & Dolls,Funskool,192.38,400.0,0.75
PRD-1901,Mattel Educational Game V82,Toys & Games,Educational Games,Mattel,178.31,320.0,0.75
PRD-1902,Hot Wheels Action Figures & Doll V36,Toys & Games,Action Figures & Dolls,Hot Wheels,193.42,330.0,0.75
PRD-1903,Hot Wheels Remote Control Car V57,Toys & Games,Remote Control Cars,Hot Wheels,398.94,730.0,0.75
PRD-1904,Hot Wheels Educational Game V83,Toys & Games,Educational Games,Hot Wheels,323.85,500.0,0.75
PRD-1905,Skillmatics Action Figures & Doll V94,Toys & Games,Action Figures & Dolls,Skillmatics,205.37,430.0,0.75
PRD-1906,Skillmatics Board Games & Puzzle V30,Toys & Games,Board Games & Puzzles,Skillmatics,181.99,300.0,0.75
PRD-1907,Hasbro Board Games & Puzzle V80,Toys & Games,Board Games & Puzzles,Hasbro,315.75,520.0,0.75
PRD-1908,Skillmatics Educational Game V59,Toys & Games,Educational Games,Skillmatics,299.27,650.0,0.75
PRD-1909,Lego Board Games & Puzzle V86,Toys & Games,Board Games & Puzzles,Lego,413.69,760.0,0.75
PRD-1910,Lego Remote Control Car V20,Toys & Games,Remote Control Cars,Lego,84.04,170.0,0.75
PRD-1911,Lego Educational Game V61,Toys & Games,Educational Games,Lego,432.57,680.0,0.75
PRD-1912,Skillmatics Educational Game V86,Toys & Games,Educational Games,Skillmatics,313.93,530.0,0.75
PRD-1913,Hasbro Board Games & Puzzle V35,Toys & Games,Board Games & Puzzles,Hasbro,333.43,620.0,0.75
PRD-1914,Mattel Educational Game V75,Toys & Games,Educational Games,Mattel,163.83,270.0,0.75
PRD-1915,Skillmatics Educational Game V14,Toys & Games,Educational Games,Skillmatics,145.17,300.0,0.75
PRD-1916,Hasbro Action Figures & Doll V21,Toys & Games,Action Figures & Dolls,Hasbro,406.43,630.0,0.75
PRD-1917,Funskool Action Figures & Doll V85,Toys & Games,Action Figures & Dolls,Funskool,206.32,390.0,0.75
PRD-1918,Hot Wheels Building Blocks & Lego V21,Toys & Games,Building Blocks & Lego,Hot Wheels,76.79,130.0,0.75
PRD-1919,Mattel Educational Game V84,Toys & Games,Educational Games,Mattel,387.66,690.0,0.75
PRD-1920,Mattel Action Figures & Doll V87,Toys & Games,Action Figures & Dolls,Mattel,439.61,870.0,0.75
PRD-1921,Funskool Building Blocks & Lego V43,Toys & Games,Building Blocks & Lego,Funskool,474.58,840.0,0.75
PRD-1922,Funskool Building Blocks & Lego V74,Toys & Games,Building Blocks & Lego,Funskool,286.48,510.0,0.75
PRD-1923,Mattel Action Figures & Doll V42,Toys & Games,Action Figures & Dolls,Mattel,525.11,860.0,0.75
PRD-1924,Hot Wheels Educational Game V58,Toys & Games,Educational Games,Hot Wheels,166.95,310.0,0.75
PRD-1925,Funskool Educational Game V68,Toys & Games,Educational Games,Funskool,433.08,720.0,0.75
PRD-1926,Hot Wheels Remote Control Car V43,Toys & Games,Remote Control Cars,Hot Wheels,431.65,790.0,0.75
PRD-1927,Funskool Board Games & Puzzle V96,Toys & Games,Board Games & Puzzles,Funskool,395.79,610.0,0.75
PRD-1928,Mattel Building Blocks & Lego V78,Toys & Games,Building Blocks & Lego,Mattel,229.07,440.0,0.75
PRD-1929,Skillmatics Board Games & Puzzle V21,Toys & Games,Board Games & Puzzles,Skillmatics,384.73,770.0,0.75
PRD-1930,Skillmatics Remote Control Car V80,Toys & Games,Remote Control Cars,Skillmatics,362.88,700.0,0.75
PRD-1931,Funskool Building Blocks & Lego V83,Toys & Games,Building Blocks & Lego,Funskool,177.74,360.0,0.75
PRD-1932,Hasbro Action Figures & Doll V34,Toys & Games,Action Figures & Dolls,Hasbro,504.49,860.0,0.75
PRD-1933,Skillmatics Remote Control Car V43,Toys & Games,Remote Control Cars,Skillmatics,161.21,270.0,0.75
PRD-1934,Hasbro Building Blocks & Lego V89,Toys & Games,Building Blocks & Lego,Hasbro,139.98,280.0,0.75
PRD-1935,Hasbro Action Figures & Doll V20,Toys & Games,Action Figures & Dolls,Hasbro,346.0,730.0,0.75
PRD-1936,Hot Wheels Remote Control Car V15,Toys & Games,Remote Control Cars,Hot Wheels,74.57,120.0,0.75
PRD-1937,Mattel Remote Control Car V83,Toys & Games,Remote Control Cars,Mattel,329.08,600.0,0.75
PRD-1938,Funskool Action Figures & Doll V75,Toys & Games,Action Figures & Dolls,Funskool,156.74,260.0,0.75
PRD-1939,Funskool Action Figures & Doll V16,Toys & Games,Action Figures & Dolls,Funskool,163.95,290.0,0.75
PRD-1940,Funskool Educational Game V74,Toys & Games,Educational Games,Funskool,273.5,490.0,0.75
PRD-1941,Cadbury Healthy Snack V68,Grocery & Gourmet,Healthy Snacks,Cadbury,282.42,390.0,0.9
PRD-1942,Kellogg's Tea & Coffee Blend V11,Grocery & Gourmet,Tea & Coffee Blends,Kellogg's,169.13,260.0,0.9
PRD-1943,Kellogg's Tea & Coffee Blend V51,Grocery & Gourmet,Tea & Coffee Blends,Kellogg's,97.01,140.0,0.9
PRD-1944,Organic India Healthy Snack V43,Grocery & Gourmet,Healthy Snacks,Organic India,251.98,400.0,0.9
PRD-1945,Happilo Dry Fruits & Nut V56,Grocery & Gourmet,Dry Fruits & Nuts,Happilo,167.54,240.0,0.9
PRD-1946,Cadbury Dry Fruits & Nut V57,Grocery & Gourmet,Dry Fruits & Nuts,Cadbury,146.75,220.0,0.9
PRD-1947,Yoga Bar Healthy Snack V83,Grocery & Gourmet,Healthy Snacks,Yoga Bar,147.87,220.0,0.9
PRD-1948,Organic India Dry Fruits & Nut V44,Grocery & Gourmet,Dry Fruits & Nuts,Organic India,240.99,330.0,0.9
PRD-1949,Organic India Dry Fruits & Nut V28,Grocery & Gourmet,Dry Fruits & Nuts,Organic India,152.02,230.0,0.9
PRD-1950,Cadbury Dry Fruits & Nut V73,Grocery & Gourmet,Dry Fruits & Nuts,Cadbury,232.46,370.0,0.9
PRD-1951,Yoga Bar Dry Fruits & Nut V50,Grocery & Gourmet,Dry Fruits & Nuts,Yoga Bar,205.63,300.0,0.9
PRD-1952,Happilo Artisanal Chocolate V16,Grocery & Gourmet,Artisanal Chocolates,Happilo,117.98,160.0,0.9
PRD-1953,Tata Tea Artisanal Chocolate V42,Grocery & Gourmet,Artisanal Chocolates,Tata Tea,201.17,330.0,0.9
PRD-1954,Yoga Bar Artisanal Chocolate V52,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,201.59,300.0,0.9
PRD-1955,Happilo Healthy Snack V42,Grocery & Gourmet,Healthy Snacks,Happilo,137.84,200.0,0.9
PRD-1956,Tata Tea Healthy Snack V96,Grocery & Gourmet,Healthy Snacks,Tata Tea,144.36,220.0,0.9
PRD-1957,Nescafe Breakfast Cereal V78,Grocery & Gourmet,Breakfast Cereals,Nescafe,197.11,280.0,0.9
PRD-1958,Yoga Bar Dry Fruits & Nut V75,Grocery & Gourmet,Dry Fruits & Nuts,Yoga Bar,110.84,170.0,0.9
PRD-1959,Yoga Bar Artisanal Chocolate V58,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,259.82,350.0,0.9
PRD-1960,Happilo Breakfast Cereal V31,Grocery & Gourmet,Breakfast Cereals,Happilo,180.73,240.0,0.9
PRD-1961,Cadbury Healthy Snack V19,Grocery & Gourmet,Healthy Snacks,Cadbury,214.35,310.0,0.9
PRD-1962,Nescafe Tea & Coffee Blend V93,Grocery & Gourmet,Tea & Coffee Blends,Nescafe,123.53,190.0,0.9
PRD-1963,Kellogg's Healthy Snack V44,Grocery & Gourmet,Healthy Snacks,Kellogg's,112.5,160.0,0.9
PRD-1964,Yoga Bar Artisanal Chocolate V85,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,263.24,400.0,0.9
PRD-1965,Cadbury Breakfast Cereal V12,Grocery & Gourmet,Breakfast Cereals,Cadbury,138.47,220.0,0.9
PRD-1966,Kellogg's Dry Fruits & Nut V99,Grocery & Gourmet,Dry Fruits & Nuts,Kellogg's,96.04,150.0,0.9
PRD-1967,Nescafe Tea & Coffee Blend V18,Grocery & Gourmet,Tea & Coffee Blends,Nescafe,73.98,120.0,0.9
PRD-1968,Organic India Artisanal Chocolate V77,Grocery & Gourmet,Artisanal Chocolates,Organic India,57.87,80.0,0.9
PRD-1969,Tata Tea Tea & Coffee Blend V93,Grocery & Gourmet,Tea & Coffee Blends,Tata Tea,99.98,160.0,0.9
PRD-1970,Happilo Artisanal Chocolate V66,Grocery & Gourmet,Artisanal Chocolates,Happilo,107.7,150.0,0.9
PRD-1971,Nescafe Dry Fruits & Nut V14,Grocery & Gourmet,Dry Fruits & Nuts,Nescafe,163.1,260.0,0.9
PRD-1972,Yoga Bar Healthy Snack V69,Grocery & Gourmet,Healthy Snacks,Yoga Bar,310.08,420.0,0.9
PRD-1973,Happilo Breakfast Cereal V99,Grocery & Gourmet,Breakfast Cereals,Happilo,167.84,270.0,0.9
